NF1	0.264457232	0.003294948
SNX30	0.264451661	0.001886555
MAP1B	0.264333958	0.065157475
GPR107	0.264324696	0.000121105
ATG4A	0.264256109	0.000986556
CPVL	0.264206238	0.045783399
LAMA5	0.263901364	0.012847069
EGFR	0.263791693	0.031326964
GNG12	0.263751282	0.000683045
AKNA	0.263417934	0.006324368
LSM11	0.263264457	0.000252074
BAALC	0.263172467	0.160196121
RPS6KA3	0.262706532	0.000374404
ZBED1	0.262356039	0.001378659
PELI1	0.262183899	0.002427159
CTSA	0.262114248	0.000418609
SEMA6A	0.262010505	0.111863541
ENTPD4	0.262002828	0.000829008
COG6	0.261882498	0.000630398
LOC100129034	0.261117332	0.0000306
LPAR5	0.261057805	0.022725328
TJP1	0.260977342	0.001500054
PACSIN2	0.260746668	0.000623606
KIAA1211	0.260638576	0.041927225
WWP1	0.26053184	0.0000921
C20orf117	0.260504622	0.011288622
BAIAP2	0.259921559	0.004517947
TEF	0.259870744	0.004814435
DPP9	0.259339438	0.0000404
GRLF1	0.259221165	0.002252409
SEC16A	0.259163365	0.000999075
TSPAN2	0.25916034	0.073169101
AP2A1	0.259028367	0.000027
SNX24	0.258943634	0.000699765
PRKACB	0.258630661	0.004068593
NEDD9	0.258473558	0.104034526
CD7	0.258110291	0.114889489
TGM1	0.258096147	0.190499842
CYP27A1	0.257977842	0.01758392
ARFGAP3	0.257686902	0.000342176
NMNAT2	0.256813373	0.200137261
ATXN1	0.256724536	0.002015778
C17orf51	0.256323368	0.007776875
SLC12A2	0.256307608	0.00527897
FAM176B	0.256113763	0.026143825
HIF1A	0.255924949	0.000125547
CARD6	0.255306365	0.039286404
SLC7A5	0.254939763	0.043030028
RSU1	0.254863796	0.00020613
PVRL2	0.254831717	0.004699892
PLEKHM2	0.254621075	0.000161182
FRMD5	0.254123802	0.109766952
ARRDC4	0.253998655	0.043349006
RAB11FIP3	0.253992815	0.001622889
RAP2A	0.253954462	0.000495465
C1orf198	0.253771712	0.001291786
PRR12	0.253659419	0.001291966
LYST	0.253552251	0.002447477
DNAJC5	0.253288062	0.000170242
LIPA	0.253165041	0.003777061
SCARB2	0.253131282	0.003072413
AFF1	0.253098187	0.001853662
CYTSB	0.253031451	0.023534404
SGCB	0.252989673	0.004168634
SLC25A32	0.252969607	0.000308627
MAP3K2	0.252770809	0.000880853
SLC4A11	0.252647174	0.135860232
TUBG2	0.252590737	0.001551406
GABRE	0.252446289	0.184922089
MICALL1	0.252125595	0.006740169
QKI	0.251775118	0.0000835
TET2	0.251616365	0.000509269
NIPAL2	0.251448155	0.048339972
LIMCH1	0.251402265	0.02484214
IDS	0.251165583	0.001712334
ZCCHC6	0.251109887	0.000210741
ACTG1	0.250933044	0.000174137
SLC39A14	0.250921819	0.01131725
N4BP2	0.250542444	0.015726967
HOMER1	0.25045438	0.016671124
MED13L	0.249911169	0.001352318
ITM2A	0.249694662	0.089716043
SLC2A1	0.249637755	0.03521048
NIPSNAP3B	0.249620652	0.001381706
ANKRD56	0.249616521	0.070063423
POFUT2	0.24954388	0.000656405
ITSN1	0.249455627	0.000121446
FADS1	0.249233551	0.063763568
C8orf58	0.249171636	0.004629607
ANXA5	0.249076033	0.004826018
ZNF281	0.248980733	0.001488927
ARPC1B	0.248881885	0.008397795
GM2A	0.248349054	0.0000737
AP4E1	0.247987021	0.000904555
C16orf57	0.24798153	0.000120137
C10orf54	0.247364768	0.035960485
FUT4	0.246969262	0.005770672
RASAL2	0.246964189	0.000606661
ARHGAP22	0.246818082	0.006100236
COL18A1	0.246542209	0.016511555
S100A16	0.246523166	0.050986445
EDN2	0.246008537	0.218631346
ARL11	0.2456024	0.069459017
SCRN1	0.245574207	0.006554061
LRIG3	0.244942284	0.013622666
C4A	0.244912321	0.200380961
FLT4	0.244888607	0.052347014
ANKLE2	0.244602108	0.0000965
PXN	0.244310291	0.000356713
TNFRSF6B	0.244197135	0.11949371
VPS18	0.243931662	0.000457131
SRC	0.243918593	0.009761692
BEST1	0.243836143	0.015831593
NBPF9	0.243567519	0.002749846
B3GALTL	0.243418662	0.005162904
HS2ST1	0.243351605	0.000033
WWC2	0.243165103	0.029333552
FBXL18	0.242947104	0.011926268
METRNL	0.242908204	0.006597493
CHST14	0.242659446	0.001827323
TAOK1	0.242351083	0.013416956
RPS6KA2	0.241847168	0.0161182
NCRNA00085	0.241211915	0.031657022
MTSS1L	0.240907309	0.006542299
SUFU	0.240894674	0.000789722
ATP6V1C1	0.240483962	0.001261958
WDR1	0.240251324	0.000255057
DOCK6	0.240226958	0.014763867
HIC2	0.240205533	0.025694221
FLJ42709	0.239767955	0.120326021
MFAP3	0.23969	0.0000141
BMPR2	0.239105344	0.00034908
PHLDA3	0.238989839	0.05923032
SNX9	0.238875624	0.000913738
IER5	0.23881637	0.009923303
KCNMA1	0.238233635	0.127055985
TM7SF3	0.238204369	0.021756216
PRSS23	0.238068688	0.076950307
LIMS2	0.238060992	0.052516964
PTPN21	0.238022146	0.001429645
MEF2D	0.237913654	0.0000385
PPM1M	0.237723517	0.001610359
SERINC3	0.237568452	0.00045776
RHOBTB1	0.237334342	0.029560869
C19orf21	0.236957746	0.085482477
ZFP91-CNTF	0.236927432	0.003282635
LOC650623	0.236405294	0.072355116
PSAP	0.236155033	0.000659818
DTX1	0.236081903	0.052587765
OTUD1	0.236069025	0.028284616
SEC14L2	0.236019712	0.050231859
PHF2	0.23573003	0.001068905
P4HA1	0.235694397	0.007370647
GPR172A	0.235548157	0.009702768
MEOX1	0.235301458	0.317219572
CRTAP	0.235256145	0.000293
C17orf87	0.235226313	0.021677827
UBTD1	0.235162496	0.012631223
RETSAT	0.234803789	0.003428283
RXRA	0.234715213	0.008613298
C9orf30	0.234670238	0.000887599
KIF1C	0.234379964	0.003122253
EXOC6B	0.234221715	0.006757229
TK2	0.234153863	0.001421829
ZNF575	0.234148166	0.009366641
TMEM167A	0.234058145	0.0000786
MAN2B2	0.233935061	0.003475104
GOLT1B	0.233932603	0.013899692
KCNN4	0.233874357	0.181051159
STX12	0.233659727	0.0000706
SNORD116-28	0.233546144	0.18539425
TRIM22	0.233344514	0.064077648
SOX18	0.233286626	0.114895731
LEPREL1	0.233212194	0.110916319
DLG5	0.233066444	0.024993748
FHL2	0.232574278	0.045236755
ORAI2	0.23255061	0.002592045
FAM118A	0.232446642	0.018424076
SMAP2	0.232295024	0.004404811
DHRSX	0.232188348	0.015903048
B4GALT5	0.23210523	0.002760569
JDP2	0.232099597	0.002994623
MAPKBP1	0.231988987	0.009648249
RELB	0.231966101	0.008242213
PPTC7	0.231783292	0.010245291
PTPN1	0.231726493	0.000268064
SRF	0.231667165	0.0003641
ADCY6	0.231549366	0.010443248
PRR24	0.231546496	0.026846088
AFF4	0.231492567	0.000360181
XPR1	0.231420554	0.011367909
PKNOX2	0.231179596	0.156304198
MAP3K6	0.230881204	0.025995204
IGSF10	0.230685487	0.20557429
CASC4	0.230196715	0.00124541
TCN2	0.230177312	0.079430344
MEX3D	0.230119463	0.001370765
SSH2	0.229435741	0.002625358
UBASH3B	0.229243143	0.072329674
OPA3	0.229189132	0.003171963
SLA2	0.229175169	0.047129371
APLN	0.228873659	0.113097673
FTL	0.228822259	0.009575576
C14orf43	0.228104969	0.001292321
CDC42BPB	0.227862309	0.002116549
SACS	0.2274552	0.005615406
KLK13	0.227273326	0.230808942
PDP1	0.226990887	0.009855322
LDOC1L	0.22690426	0.005280461
MCF2L	0.226672563	0.089628502
TMX3	0.226647698	0.001322342
TMEM8A	0.226499099	0.005132429
PDLIM4	0.226414509	0.101516364
OSBPL8	0.226226267	0.000303722
ZNF707	0.225917923	0.015805541
COL13A1	0.225795786	0.25651886
KPNA3	0.225712999	0.000771246
C17orf107	0.225305751	0.062861437
ACTR1A	0.225219761	0.000535365
PTPDC1	0.225068716	0.004423698
PTENP1	0.224975371	0.030109742
C9orf102	0.22492646	0.003861817
APOL2	0.224817503	0.063861694
KDM6B	0.224457898	0.013366476
ACAP1	0.224381354	0.037113732
MTMR9	0.22379962	0.002074919
SYNGR1	0.223648565	0.114965892
CPT1C	0.223600103	0.197364453
TTC3	0.223580475	0.001274115
WWC1	0.223566486	0.013340959
GTF2IRD1	0.22354913	0.003092313
RC3H2	0.223422331	0.002977507
PLEKHM1	0.223404442	0.002574361
TAF13	0.223236599	0.01628284
SEC31A	0.223222415	0.0000397
GOLGA3	0.223073908	0.001812129
SHPK	0.222265644	0.005818055
GPSM1	0.222081411	0.052824986
TCF12	0.22200573	0.000984593
JHDM1D	0.221932258	0.004887772
ZNF853	0.221898413	0.035820769
SPRY1	0.221824234	0.095176437
RNASE4	0.221774122	0.059043357
EBF3	0.221579958	0.275635525
RGS19	0.221528166	0.003803391
MMP25	0.221437884	0.021383992
EID1	0.221427755	0.000864828
GYS1	0.22111767	0.001193793
INPP5A	0.221070466	0.0073845
KCNK6	0.221057413	0.12089187
CYLD	0.2207659	0.003151983
ZNF532	0.220554058	0.006831434
IL1RN	0.220463016	0.072331286
GIT2	0.220430969	0.00019874
C22orf25	0.220398685	0.005192198
HMGXB3	0.220300678	0.000321794
ABCD1	0.219267785	0.017771981
SLCO3A1	0.219222132	0.044493808
MVP	0.219171042	0.01471532
UBN1	0.218776849	0.004731338
STARD5	0.218689771	0.017850021
HCFC2	0.218511307	0.001262721
PRRX2	0.218380586	0.204432338
NAGA	0.218293392	0.000818297
BMP8A	0.218055987	0.045511853
STIM2	0.217727479	0.000805834
PPAPDC1A	0.217712072	0.325182244
KCTD12	0.217589619	0.075293971
TPM4	0.216796585	0.013618422
ZNF234	0.216769352	0.020167442
GOLGA2	0.216293968	0.003347364
CD6	0.216226884	0.165101918
TP53I11	0.216068976	0.040019877
TMTC2	0.215921338	0.034278893
ATG2B	0.215830195	0.002149628
OSTF1	0.215792295	0.013558468
CTTNBP2NL	0.215295641	0.001542836
ACO1	0.215140418	0.007034568
PILRA	0.215114294	0.045831678
PTPRCAP	0.214956823	0.142471043
PPARD	0.214952541	0.001542491
CTSB	0.214505905	0.020867607
SNORD116-4	0.214420612	0.225016083
PJA2	0.214303231	0.000786698
ZBTB4	0.214299309	0.008310684
CBX7	0.214215675	0.042662582
FRY	0.213795963	0.05920666
DDI2	0.213724393	0.057290355
SIPA1	0.213723413	0.006263067
DAGLA	0.213423584	0.057974545
ZNF668	0.213106065	0.0000367
NFATC4	0.213105401	0.065964149
CLPTM1	0.213096	0.003917578
IFNGR1	0.213074553	0.006450546
MTMR11	0.212885196	0.028615336
SLC38A7	0.212572223	0.004503447
KITLG	0.212452222	0.076994729
IQGAP1	0.212389349	0.006515637
NRBP1	0.212134799	0.000163981
CLTB	0.212077614	0.020897466
ARL4C	0.21205966	0.102294752
ACVR1	0.211972615	0.00057123
FAM3C	0.211928381	0.01166891
PELO	0.21162034	0.000757805
TMED7	0.211558764	0.000732149
AP1B1	0.211473263	0.007266976
RAB5C	0.211035362	0.000342829
CAST	0.210958093	0.006916748
ASPH	0.210841394	0.003006137
TBC1D9B	0.210672939	0.001539557
ZBTB7A	0.210594238	0.001653159
HCFC1R1	0.210573776	0.033960362
GCNT1	0.210438789	0.057000499
FEZ2	0.210216864	0.000124948
AGPAT2	0.210142878	0.075046449
LSS	0.210136173	0.017312463
MFI2	0.21002383	0.135237142
EPS8	0.209978016	0.061967775
GOLM1	0.209739992	0.011109647
NR3C1	0.209547823	0.020006192
ATP9A	0.209418685	0.016879209
ABCG1	0.209190849	0.073479228
ATP11B	0.209126947	0.008350172
CYBRD1	0.209090586	0.078735167
ARHGAP21	0.208965287	0.005442264
UTS2	0.208603363	0.065176099
GAA	0.208544226	0.026243533
DOCK1	0.208493604	0.017059084
ZDHHC9	0.20831312	0.003127865
DAPK1	0.208134988	0.056113969
RNF145	0.208116822	0.002706407
TRPS1	0.207732927	0.152254092
TNF	0.207514775	0.274311647
LOC146880	0.207381752	0.061794342
GPR137B	0.207224993	0.039619265
BTBD12	0.207161982	0.012673612
SERINC1	0.207110634	0.001696965
LOC96610	0.206976199	0.462266052
GLTSCR1	0.20695422	0.005125567
FIGN	0.206806197	0.200870493
SEL1L	0.20676706	0.003375637
CCDC69	0.206546481	0.090596959
C14orf4	0.206541968	0.005776063
ZNF217	0.206450362	0.011583574
BRD1	0.206315531	0.002862626
PRSS53	0.205977079	0.004628574
CUX1	0.205888359	0.004360205
CLEC16A	0.205813386	0.017358935
GNAZ	0.205727984	0.075485576
WNK1	0.205715824	0.021288753
SLC25A45	0.205698422	0.015939926
APBB1	0.205364661	0.040918023
SLCO4A1	0.204980657	0.253938679
FAT2	0.204869671	0.252833548
FASN	0.204746705	0.036666836
CHKB	0.204729768	0.01128742
PHTF2	0.204728753	0.00297967
GPRIN1	0.204544209	0.148232875
CYTH2	0.20431101	0.002018849
SETX	0.204181586	0.000369043
SLC6A12	0.20404673	0.202722686
ABCA2	0.20387388	0.103231193
MAPK6	0.203646968	0.003547099
CLIP1	0.203417163	0.002208948
RAP2C	0.203412638	0.004956256
ARHGAP29	0.203143619	0.040820206
ACSL4	0.202965121	0.024979319
CDH6	0.202922561	0.271840041
CYB5R4	0.202903779	0.021873917
ST3GAL2	0.202840032	0.032391463
DFNB31	0.202814965	0.044456538
ADAM17	0.202811199	0.004690951
MFNG	0.202794461	0.105707944
STEAP1	0.20277191	0.135727735
SLC10A3	0.202677364	0.016964005
CHPF2	0.202415015	0.004676551
YWHAZ	0.202248353	0.005894177
NSD1	0.201990874	0.004377778
EHD1	0.201977656	0.002459838
S1PR2	0.201729246	0.051318909
NUCB1	0.201579229	0.004478964
AADAC	0.201438496	0.306850157
RAP2B	0.201360893	0.010805333
FKBP15	0.20135606	0.000425955
TAF9B	0.201175288	0.050529984
CARD8	0.201094109	0.00159412
TBC1D9	0.200793158	0.014819279
TFE3	0.200733356	0.010554708
MED13	0.200658938	0.003041256
GBF1	0.200593908	0.002322791
RIMS3	0.200547099	0.177508502
APBA1	0.200395973	0.08976297
UBR5	0.200198733	0.006647663
FER	0.200125724	0.030843517
LAMB2	0.199627531	0.027866157
TM7SF2	0.199566346	0.075622169
MPZL1	0.199342685	0.001817784
FBXW7	0.199099032	0.002747182
CMTM1	0.199005429	0.047684151
SPTBN5	0.19895621	0.173134711
PTPN7	0.19893745	0.147365437
USP38	0.198817961	0.002427174
MAP4	0.198193066	0.004517661
LMO7	0.198160059	0.042863004
STIM1	0.197813741	0.026578899
RAB27A	0.197506025	0.03612967
ACLY	0.197414865	0.00221087
DNAJB14	0.197400402	0.004828032
PLEKHO1	0.19735213	0.029707679
ALDH16A1	0.197316334	0.030863597
SPRN	0.197017295	0.052296835
ENPP2	0.19695698	0.108203414
MED15	0.196776817	0.009217593
DYRK2	0.196529264	0.016273171
FGF11	0.196423025	0.210318609
TXNDC5	0.196310275	0.009597027
OSGIN2	0.196177332	0.004572959
TES	0.196097732	0.02142174
SMARCD3	0.196083353	0.136889919
S100A6	0.196013605	0.2466048
C9orf7	0.195483946	0.029507456
PCYT1A	0.195381007	0.010083406
CDC27	0.195048438	0.001290381
ZC3H7B	0.194886667	0.014184821
SGTB	0.194804928	0.003951845
PPARA	0.194784491	0.022862796
MIER2	0.194516649	0.001292635
UBLCP1	0.194508788	0.002115009
LCAT	0.194287554	0.072057862
LZTR1	0.194236742	0.016030296
PTPRU	0.194212913	0.107247823
CCL5	0.194194478	0.264710556
STX7	0.194096191	0.002350574
PITPNM2	0.193971693	0.084175216
GALNS	0.19387271	0.02607967
TRIM6	0.1938227	0.125543239
C3	0.193793789	0.270287596
SMG6	0.193611553	0.012579504
PRR5	0.193358185	0.032630209
NFIC	0.193338022	0.023871819
CAMK2G	0.193086543	0.002662252
IFITM2	0.193067441	0.16238274
CLTC	0.193036468	0.001694998
PLSCR3	0.192780039	0.021194968
WNT10A	0.192502747	0.312021834
SC4MOL	0.192303106	0.047804092
STRAP	0.19215725	0.034816052
SFXN1	0.192143496	0.006699509
LRCH2	0.191911943	0.257599581
ROR1	0.191870995	0.199967937
JOSD1	0.191854413	0.004567924
PNOC	0.191831967	0.427687672
ACACB	0.191716663	0.0709478
WNT5A	0.191693301	0.159718619
ATP13A2	0.191642688	0.009575575
CYTSA	0.191520349	0.010364877
TMEM65	0.191335547	0.022540639
PI4KA	0.191264652	0.029169053
GNGT1	0.191228421	0.217659396
KYNU	0.19110881	0.209335547
CAMK1D	0.190711917	0.130563963
GGTA1	0.190639611	0.169915273
TRIP10	0.1904831	0.015391958
IPPK	0.190472115	0.001781915
TSC22D1	0.190202865	0.04163459
LTBP1	0.190107632	0.196988491
LRCH3	0.189771293	0.033635461
ABHD15	0.189535581	0.02851448
ZDHHC8	0.189309381	0.017278367
FZD6	0.189280152	0.038699445
CHST12	0.189094735	0.005794415
CHST7	0.189092511	0.082319874
FLYWCH1	0.189074732	0.009221538
NDEL1	0.188944791	0.000827144
RHOG	0.188926875	0.004543378
PARVB	0.188453231	0.064580132
PC	0.188331428	0.054919307
SH3BGRL3	0.188327855	0.032276507
LOC150381	0.188292181	0.181411274
FTO	0.188263106	0.002385204
SLC25A30	0.188172351	0.010773731
DUSP2	0.188083993	0.162248528
KIAA0355	0.187755044	0.029107496
SEPN1	0.187645432	0.00600897
BACE1	0.187495903	0.029684112
GLS	0.187449509	0.02023234
STAT3	0.187361779	0.003296389
NTN1	0.187314428	0.211774316
SDPR	0.187263988	0.269588577
ACVR2A	0.187027588	0.017835052
PTPLA	0.186843598	0.285924531
HSPA13	0.186821462	0.023362004
HIVEP2	0.186557902	0.052129975
NR4A2	0.186361217	0.221547917
KLHL17	0.186294844	0.086821696
GPSM3	0.186116375	0.116392993
TNXB	0.185805252	0.025379365
LRFN3	0.185277764	0.028182154
SLC27A4	0.185172124	0.019552961
MAPK1	0.184917482	0.013193195
FNIP1	0.1848324	0.002636542
PCBP4	0.184779755	0.12220401
ASAP2	0.184695895	0.032430419
LMCD1	0.18467913	0.088468596
ETV5	0.184647649	0.215873817
ELF1	0.184503773	0.008421932
AHR	0.184166085	0.076417131
C17orf28	0.184032692	0.136527008
SAMD4B	0.184018327	0.094538445
C12orf49	0.183863319	0.026568851
PGM2L1	0.183694712	0.161144337
CBLC	0.183514942	0.168133078
CCNYL1	0.183330488	0.00758493
GNAI2	0.183102221	0.001508225
CPEB2	0.182760524	0.052931786
HIPK3	0.182702459	0.071690335
AMDHD2	0.182304146	0.025173904
PAPLN	0.182144243	0.206068941
ETHE1	0.182092629	0.084405239
ST3GAL5	0.181931118	0.080092628
IBTK	0.181904429	0.006215474
ARHGAP1	0.181764026	0.00615068
CD99L2	0.18171687	0.026418065
RTEL1	0.181631665	0.117078777
EIF4G3	0.181486819	0.026913524
STT3B	0.181049562	0.018261441
MIB1	0.180907109	0.017662647
SYNJ1	0.180817799	0.01836509
SLC38A10	0.180791505	0.011802414
CCNI	0.180730358	0.013631227
ROBO1	0.180625244	0.172853256
CADPS2	0.180242911	0.216265219
VKORC1	0.180232826	0.020750745
C13orf1	0.180196912	0.040691296
MCOLN1	0.180011189	0.013329689
KDELR1	0.179732754	0.007254023
PRSS22	0.179606576	0.245411403
GRIP1	0.179390998	0.138192088
ARHGEF18	0.179362238	0.027097678
SLC39A4	0.17934542	0.166016378
ELOVL5	0.179186376	0.056843653
ZNF623	0.179165407	0.036194131
RPS6KA4	0.179161306	0.006234257
PLEKHN1	0.178896897	0.213352429
SPRY2	0.17862809	0.296301971
NPC1	0.17853011	0.03032597
ARFRP1	0.178434748	0.025050987
ATP6V0A1	0.178355191	0.013484043
MEF2A	0.178229227	0.002740959
TMEM64	0.177965853	0.056666413
LOC283267	0.177954288	0.018037859
ADD2	0.177722663	0.289262267
AKAP11	0.17765262	0.010186812
PI4K2A	0.177650543	0.002800636
PLDN	0.177542995	0.006149865
FBXO32	0.177398119	0.272116688
PRKAR1A	0.17716206	0.002663486
CAMSAP1	0.177033876	0.011781875
ADPRH	0.176633015	0.020160406
P4HB	0.176294915	0.02377222
SMURF2	0.176192669	0.007360102
PLXNA2	0.176137184	0.133329682
CHP	0.175816137	0.00523193
GNPTAB	0.175758924	0.022409055
SLC4A7	0.175548378	0.022236905
KCTD7	0.175478753	0.054991243
SOCS5	0.175319244	0.005665483
DNAJB9	0.175267837	0.026058758
CLCN7	0.175235129	0.025618709
PCDHA12	0.175053113	0.25701937
PLEKHA7	0.175000076	0.089377298
C1orf113	0.174963713	0.080300563
CCDC85C	0.174850286	0.060404053
FRRS1	0.174680465	0.12522343
ATP6AP1	0.174659166	0.020116463
UHRF1	0.174634158	0.120202525
KDELC2	0.174434318	0.056395787
MUM1	0.174369589	0.041097424
ETV3	0.174247002	0.055768574
FRYL	0.174147184	0.010935363
TNFRSF10B	0.174102199	0.03394972
AP3D1	0.174068673	0.006862857
DBN1	0.174041992	0.034829536
PVRL1	0.174021642	0.152804194
TRPM2	0.17400072	0.093315985
JMJD6	0.173768036	0.006302747
KIAA1217	0.173718414	0.016725998
SAPS1	0.173564658	0.011898393
SESTD1	0.173387	0.141832162
ITGB8	0.173049143	0.178707811
PXK	0.173043113	0.049198783
RNF130	0.172967638	0.007983564
HERC1	0.172896721	0.014149811
SEL1L3	0.172740586	0.067863978
EFS	0.172507355	0.328402467
LITAF	0.172238433	0.065688629
SLC30A7	0.172050647	0.002332377
C16orf87	0.171874313	0.043564321
PSKH1	0.171863746	0.024097626
SPRYD3	0.171440362	0.010046077
CD55	0.171367239	0.163503727
EIF4G2	0.171354519	0.002709405
KLC3	0.171248706	0.188226806
PVRIG	0.171141987	0.148577749
SEC61A1	0.171132503	0.001357831
SERTAD3	0.171131313	0.050051511
C17orf70	0.170947299	0.008103686
LRRC59	0.170814716	0.027698952
DAAM1	0.170787224	0.127038889
SOCS2	0.170724481	0.22762277
LOC100131193	0.170543457	0.134710394
HERC2	0.170360904	0.021791978
B4GALT1	0.170245158	0.077093024
PCDHAC2	0.170239252	0.254525227
RELL1	0.170232513	0.057407169
SLAIN2	0.170200038	0.001802108
GAB1	0.170097262	0.033275287
PLA2G15	0.169838049	0.014589147
ANKRD36BP1	0.169800324	0.18667395
C8orf4	0.169395482	0.374229658
SHROOM3	0.169311679	0.095073002
ARAP2	0.169174812	0.107044819
RAPGEF6	0.168781586	0.061030981
PLXNA3	0.168615825	0.104580988
PLAT	0.168573995	0.319234461
FAM113B	0.168444024	0.174694347
MOSPD2	0.168341056	0.032947807
NAGLU	0.168172163	0.020111142
ILK	0.167940316	0.005437074
STK39	0.167869378	0.128037377
PTPRS	0.167828929	0.100432337
RASGRP2	0.167591453	0.252068296
IMPAD1	0.167565087	0.009808712
FZD2	0.167381738	0.282364329
ZFP106	0.16727089	0.026473687
FKRP	0.166994269	0.023405369
HSPA1A	0.166979225	0.248852637
PCDHA6	0.166742344	0.277062145
COL23A1	0.166730738	0.363419998
FBXL6	0.166637176	0.083862148
FEM1C	0.166581162	0.011912221
SLC7A4	0.166430889	0.412386445
SLC35C1	0.166421296	0.014106179
RAB32	0.166300759	0.08745589
EPS8L2	0.16627526	0.082063855
ARHGEF1	0.166173876	0.036399879
ARHGDIA	0.166057343	0.020405115
LOC283788	0.165861869	0.198719707
AASS	0.165728855	0.237776833
BCL9L	0.165641383	0.042977752
MORC4	0.165508431	0.095785165
CAPN2	0.165477824	0.082901638
KIAA1429	0.16540373	0.01043959
RHBDF2	0.16535926	0.042694314
PIP4K2A	0.165222767	0.060836233
IQGAP2	0.165078857	0.202494324
ETS2	0.164927233	0.056088449
ITPKC	0.16468204	0.098506572
LIG4	0.164660577	0.057259131
LOC339524	0.164643446	0.03398477
ZNF25	0.164481248	0.023828631
PCDHA10	0.164463397	0.28465321
GPAA1	0.164336286	0.071538716
MPP6	0.164275479	0.08136056
STAT5B	0.164236865	0.013277447
CLOCK	0.164230883	0.037948983
CTSS	0.164118197	0.222027765
TTC38	0.164068684	0.035896702
WDR44	0.163687597	0.024807585
ST6GALNAC3	0.163616322	0.280405744
TTC35	0.163577011	0.045502517
PCNX	0.163510091	0.021349823
VASN	0.163381248	0.114075668
KCNS3	0.16325326	0.296612703
LPP	0.163146601	0.037139507
CD72	0.163140387	0.094397962
C4orf46	0.163055444	0.040418838
KRT7	0.162997668	0.189659185
MANBA	0.162966496	0.045617823
AEN	0.162401823	0.050188844
KRT19	0.162319837	0.169109611
ZNF347	0.16220338	0.067421362
WDFY3	0.162102698	0.016297933
SLC9A1	0.162031849	0.047070688
MBNL2	0.161990539	0.030546457
DNASE1L1	0.161903707	0.028720349
POLR2B	0.16186622	0.00792697
RNF213	0.161825172	0.168876951
STK38	0.161744035	0.019891531
ADORA2A	0.161687545	0.096305024
WWTR1	0.161564951	0.073248353
NRIP3	0.161319372	0.14624495
ABLIM1	0.16115458	0.128915062
GNAQ	0.161068196	0.039997597
BTBD10	0.16104238	0.008556389
TRIM59	0.160999247	0.118768492
MAGEH1	0.160991918	0.124348728
C13orf29	0.160881497	0.270742775
SLFN5	0.160856301	0.094277884
ICMT	0.160844039	0.017322196
MYPOP	0.160654867	0.050325184
LYSMD3	0.160596464	0.016830278
RNF144B	0.160428982	0.25201001
GNA13	0.160408234	0.009463576
CXCL1	0.160322134	0.483658941
CYFIP1	0.160003713	0.01116174
WDR7	0.159786387	0.029058632
OSTC	0.159699229	0.05019594
CASP4	0.159613211	0.10248709
PHACTR2	0.159515703	0.103239098
HPS5	0.159507281	0.015895004
NBPF14	0.159400788	0.155800486
RANBP17	0.159360155	0.105824909
UHMK1	0.159050484	0.159238227
DGCR2	0.158979107	0.0322923
HTT	0.158925481	0.050913854
SEMA3A	0.158804184	0.409154662
TOR1A	0.158693704	0.003055337
RALB	0.158582933	0.004573109
PCDHAC1	0.158537104	0.295462386
PCSK1N	0.158512614	0.479338212
CDCP1	0.158469727	0.155267536
TGFBRAP1	0.158441366	0.081580874
PTX3	0.158173547	0.412714694
NKIRAS2	0.158165918	0.016251981
KIAA1109	0.158033927	0.040582062
ZNF609	0.157986148	0.047553893
SLC22A17	0.15797713	0.303772728
TNFRSF1A	0.157950326	0.018817076
CDK8	0.157843414	0.051352621
LIMK1	0.157652509	0.027796765
LOC646214	0.157634532	0.17468726
GRB2	0.157478355	0.004037388
TMPRSS4	0.157383626	0.404945975
ACTR3	0.157326423	0.009369983
PITPNB	0.157322802	0.11142935
HELZ	0.157306396	0.017333932
PPP3CB	0.157153567	0.006417326
UBR1	0.15703239	0.024768218
DVL3	0.156921862	0.019513566
TLE3	0.156887603	0.068348262
AP2A2	0.156707646	0.009091049
TMEM214	0.156670859	0.006919793
DMXL2	0.15655138	0.053539067
SLC25A25	0.156538501	0.130659592
N4BP3	0.15651049	0.218120112
SLC31A1	0.156435058	0.049340318
ARFGAP1	0.156154568	0.01988523
RGL1	0.156078099	0.135114557
NFKB1	0.155755223	0.043433272
CAPG	0.155670712	0.113734251
PTK2	0.155460278	0.033912006
ACTR2	0.155437105	0.002631883
CDV3	0.155391787	0.007502656
LRP10	0.155367726	0.078330546
CRY2	0.155301806	0.021395104
DMWD	0.155277678	0.04992445
DHRS7	0.155259392	0.099528494
NCOA2	0.155152311	0.183881174
MESDC1	0.15499152	0.051285577
KLK10	0.154988454	0.377727788
GPRASP1	0.154859621	0.190170316
EFR3A	0.154689515	0.093701016
MGRN1	0.154495324	0.029167211
TGOLN2	0.154475669	0.013990063
MAL2	0.154449929	0.137069484
CDC42SE1	0.154400447	0.010178869
NUMBL	0.154303367	0.130516953
AVEN	0.154221205	0.054898877
PKD1L2	0.154190715	0.363011007
ARAP1	0.154097564	0.05114854
LATS1	0.153848721	0.088163181
EPHB4	0.153813619	0.139189734
SBF2	0.153697205	0.023104034
SELM	0.153657261	0.359777576
BMP2K	0.153527581	0.09895651
MBOAT2	0.153281419	0.115143265
NRIP2	0.153213809	0.101278279
TNRC18	0.152960454	0.112249262
